"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Secchi Disc Depth (M)","Silica (mg/L)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Eastern Buffer","EM2","2020-06-12","1","Middle Water","0.9","0.021","3.6","69","4.8","70","180","0.041","0.032","0.009","7.9","2.4","33.5","2.4","1.1","3.1","23.9","0.09","0.14","0.21","0.03","2.4","<0.001","1.4"
"Eastern Buffer","EM2","2020-06-12","1","Bottom Water","0.7","0.024","3.3","65","4.6","89","100","0.1","0.05","0.011","7.9","2.4","34.2","2.4","1.1","3","22.9","0.17","0.27","0.42","0.03","5","<0.001","1"
"Eastern Buffer","EM2","2020-07-11","1","Surface Water","2","0.045","20","109","7.5","1","20","0.062","0.021","0.004","8.1","2.6","31.8","1.9","0.52","15","25.2","0.13","0.51","0.59","0.05","4.1","0.003","3.6"
"Eastern Buffer","EM2","2020-07-11","1","Middle Water","1","0.054","6.1","64","4.6","43","85","0.05","0.02","0.015","8","1.1","34.2","1.9","0.63","9.7","21.9","0.12","0.12","0.19","0.08","2","0.002","2.1"
"Eastern Buffer","EM2","2020-07-11","1","Bottom Water","0.4","0.054","3.7","65","4.7","2","17","0.044","0.019","0.014","8","1.5","34.4","1.9","0.65","15","21.5","0.12","0.12","0.18","0.07","3.1","0.002","3.7"
"Eastern Buffer","EM2","2020-08-13","1","Surface Water","1.4","0.098","6.3","93","6.2","8","28","0.18","0.04","<0.002","7.9","3","28.7","3.3","0.33","8.4","28","0.32","0.51","0.73","0.05","3.7","0.004","2"
"Eastern Buffer","EM2","2020-08-13","1","Middle Water","0.6","0.065","2.6","88","6","80","100","0.09","0.04","0.011","7.8","2.8","32.4","3.3","1.2","10","25.5","0.2","0.29","0.42","0.05","2.5","0.002","1.9"
"Eastern Buffer","EM2","2020-08-13","1","Bottom Water","0.5","0.036","1.7","40","2.9","41","75","0.075","0.036","0.016","7.5","3.2","34.3","3.3","1.4","20","22.7","0.15","0.24","0.35","0.06","5.8","<0.001","2.9"
"Eastern Buffer","EM2","2020-09-12","1","Surface Water","0.8","0.25","2.4","96","6.3","140","600","0.14","0.037","0.037","7.8","<0.2","31.1","4.1","1.7","2.9","27.5","0.43","0.79","0.97","0.08","6.4","0.009","1"
"Eastern Buffer","EM2","2020-09-12","1","Middle Water","0.8","0.25","1.9","51","3.4","220","500","0.13","0.038","0.032","7.8","0.6","32.1","4.1","1.7","4.6","26.7","0.42","0.53","0.7","0.09","2.3","0.008","1.3"
"Eastern Buffer","EM2","2020-09-12","1","Bottom Water","0.6","0.18","1.1","54","3.7","120","240","0.096","0.032","0.026","7.9","<0.2","33.3","4.1","1.5","4.9","25.8","0.31","0.94","1.07","0.08","3.2","0.006","1.2"
"Eastern Buffer","EM2","2020-10-10","1","Surface Water","0.4","0.018","2.2","79","5.2","28","55","0.012","0.004","0.007","8.1","0.6","32.7","1.7","0.51","8.6","28.1","0.03","0.1","0.12","0.05","3.5","0.001","1.8"
"Eastern Buffer","EM2","2020-10-10","1","Middle Water","0.2","0.02","1.7","93","6","35","65","0.009","0.004","0.006","8.1","1.6","32.8","1.7","0.48","9.5","28","0.03","0.23","0.24","0.06","3.9","0.001","2.1"
"Eastern Buffer","EM2","2020-10-10","1","Bottom Water","0.4","0.02","1.4","93","6.1","27","55","0.01","0.004","0.005","8.1","1.8","32.8","1.7","0.53","12","28","0.03","0.15","0.16","0.05","3.8","0.001","2.9"
"Eastern Buffer","EM2","2020-11-07","1","Surface Water","0.9","0.021","5.9","82","5.7","34","64","0.096","0.018","0.015","7.9","1.3","33","2.8","0.73","2.1","24.1","0.14","0.54","0.65","0.04","3.8","<0.001","0.9"
"Eastern Buffer","EM2","2020-11-07","1","Middle Water","1","0.024","6.1","98","6.8","55","93","0.095","0.017","0.013","7.9","1.1","33","2.8","0.72","2.1","24.1","0.14","0.43","0.54","0.04","3.1","<0.001","1"
"Eastern Buffer","EM2","2020-11-07","1","Bottom Water","0.9","0.019","5.4","98","6.8","53","120","0.093","0.017","0.013","7.9","1.2","33","2.8","0.72","1.7","23.9","0.13","0.76","0.87","0.03","3.6","<0.001","0.6"
"Eastern Buffer","EM2","2020-12-03","1","Surface Water","0.2","0.031","3.6","95","6.9","13","16","0.084","0.015","0.011","7.7","<0.2","32.2","2.2","0.33","11","22.2","0.13","0.77","0.87","0.06","4.4","<0.001","2.2"
"Eastern Buffer","EM2","2020-12-03","1","Middle Water","0.1","0.041","3","100","7.2","11","23","0.086","0.014","0.012","7.7","<0.2","32.2","2.2","0.33","11","22.2","0.14","0.6","0.7","0.06","4.7","<0.001","1.7"
"Eastern Buffer","EM2","2020-12-03","1","Bottom Water","0.2","0.038","2.1","101","7.3","6","10","0.083","0.015","0.01","7.7","0.9","32.2","2.2","0.32","11","22.2","0.14","0.63","0.73","0.07","6.2","<0.001","1.4"
"Eastern Buffer","EM3","2020-01-06","1","Surface Water","0.5","0.014","1.5","94","7.1","<1","1","0.068","0.008","0.009","8.3","0.8","32.5","3.5","0.66","1.7","19.6","0.09","0.54","0.62","0.05","2.9","<0.001","0.6"
"Eastern Buffer","EM3","2020-01-06","1","Middle Water","0.5","0.017","1.9","100","7.6","<1","<1","0.07","0.009","0.009","8.3","0.7","32.5","3.5","0.67","1.6","19.5","0.1","0.6","0.68","0.04","0.7","<0.001","0.7"
"Eastern Buffer","EM3","2020-01-06","1","Bottom Water","0.4","0.011","1.7","100","7.6","<1","<1","0.063","0.008","0.008","8.2","0.2","32.5","3.5","0.65","2.1","19.5","0.08","0.48","0.55","0.04","1.1","<0.001","0.6"
"Eastern Buffer","EM3","2020-03-12","1","Surface Water","0.5","0.019","3.8","93","7","<1","<1","<0.002","0.003","0.009","8.1","0.8","33","3.1","0.48","9","19.1","0.02","0.47","0.48","0.03","1.9","<0.001","2"
"Eastern Buffer","EM3","2020-03-12","1","Middle Water","0.7","0.012","2.9","95","7.3","<1","1","<0.002","0.003","0.009","8.1","1.3","33.1","3.1","0.49","11","19.2","0.02","0.23","0.24","0.02","2","<0.001","2.5"
"Eastern Buffer","EM3","2020-03-12","1","Bottom Water","0.6","0.018","3","99","7.5","<1","<1","0.002","0.002","0.009","8.1","1.2","33.1","3.1","0.48","9.8","19.2","0.02","0.17","0.17","0.03","2.2","<0.001","2"
"Eastern Buffer","EM3","2020-05-14","1","Surface Water","1.5","0.022","4.1","90","6.1","1","1","0.047","0.002","0.005","8.1","1.8","31.4","3.1","<0.05","7","26.3","0.07","0.17","0.22","<0.02","3.8","0.001","1.8"
"Eastern Buffer","EM3","2020-05-14","1","Middle Water","1.7","0.031","6.3","112","7.7","2","3","0.034","<0.002","0.003","8.1","3.2","32","3.1","<0.05","14","25.5","0.07","0.15","0.19","<0.02","2.1","0.002","3.9"
"Eastern Buffer","EM3","2020-05-14","1","Bottom Water","1.8","0.021","6.4","85","5.9","6","10","0.033","0.003","0.004","7.9","3.3","33.7","3.1","<0.05","11","23.8","0.06","0.43","0.47","<0.02","5.4","<0.001","2.9"
"Eastern Buffer","EM3","2020-06-12","1","Surface Water","1.8","0.069","8","82","5.5","540","1100","0.18","0.054","0.006","8","3.5","29.4","1.9","1.5","2.8","27.4","0.3","0.72","0.95","0.04","2.1","0.003","1.5"
"Eastern Buffer","EM3","2020-06-12","1","Middle Water","0.7","0.033","4.8","69","4.8","10","90","0.075","0.038","0.013","7.9","3.1","34","1.9","0.97","2.5","23.4","0.15","0.31","0.42","0.03","2.3","0.001","1.2"
"Eastern Buffer","EM3","2020-06-12","1","Bottom Water","0.6","0.025","2.5","66","4.7","53","130","0.058","0.04","0.01","7.9","2.2","34.2","1.9","0.88","4.6","22.8","0.12","0.17","0.27","0.02","2.9","<0.001","1.1"
"Eastern Buffer","EM3","2020-07-11","1","Surface Water","1.7","0.054","15","94","6.5","1","10","0.1","0.026","0.005","8.2","2.1","31.2","3","0.68","14","25.4","0.18","0.33","0.46","0.06","5","0.004","3.2"
"Eastern Buffer","EM3","2020-07-11","1","Middle Water","1","0.05","6.3","86","6.2","2","14","0.06","0.02","0.016","8.1","1.2","34.5","3","0.64","14","21.8","0.13","0.12","0.2","0.07","2.1","0.002","2.7"
"Eastern Buffer","EM3","2020-07-11","1","Bottom Water","1","0.044","4.6","65","4.7","9","35","0.051","0.019","0.013","8.1","0.8","34.4","3","0.62","16","21.4","0.11","0.12","0.19","0.06","3","0.002","3.2"
"Eastern Buffer","EM3","2020-09-12","1","Surface Water","0.7","0.1","1.3","95","6.2","3","12","0.073","0.02","0.016","7.7","0.8","31.7","4","1","2.4","28.2","0.19","0.52","0.61","0.09","2.4","0.003","1"
"Eastern Buffer","EM3","2020-09-12","1","Middle Water","0.6","0.11","1.7","65","4.4","89","120","0.081","0.027","0.018","7.9","<0.2","32.7","4","1.2","5","26.5","0.22","0.72","0.83","0.07","2.7","0.004","1.4"
"Eastern Buffer","EM3","2020-09-12","1","Bottom Water","0.5","0.098","1.1","42","2.9","92","110","0.066","0.022","0.015","7.8","0.4","34.2","4","1.1","3","24.2","0.19","0.55","0.64","0.07","4.1","0.003","1"
"Eastern Buffer","EM3","2020-10-10","1","Surface Water","0.6","0.018","1.8","82","5.4","1","4","<0.002","<0.002","0.004","8.1","1.3","32.7","3.2","0.42","9.1","28","0.02","0.12","0.12","0.05","6.3","0.001","2.3"
"Eastern Buffer","EM3","2020-10-10","1","Middle Water","0.5","0.013","1.8","93","6.1","8","23","<0.002","0.002","0.004","8.1","1.1","32.8","3.2","0.44","7.4","27.9","0.02","0.07","0.07","0.06","3.4","<0.001","1.7"
"Eastern Buffer","EM3","2020-10-10","1","Bottom Water","0.3","0.01","2.3","94","6.1","16","35","<0.002","0.003","0.005","8.1","0.4","32.8","3.2","0.43","8","27.9","0.02","0.26","0.27","0.04","3.4","<0.001","1.8"
"Eastern Buffer","EM3","2020-11-07","1","Surface Water","0.7","0.007","2.2","81","5.6","3","3","0.095","0.011","0.011","7.8","1.4","32.9","3.5","0.84","1.5","23.8","0.11","0.37","0.48","0.03","3.3","<0.001","0.6"
"Eastern Buffer","EM3","2020-11-07","1","Middle Water","0.7","0.009","2.6","96","6.7","<1","3","0.095","0.011","0.015","7.9","0.8","32.9","3.5","0.85","1.2","23.8","0.12","0.64","0.75","0.03","2.9","<0.001","<0.5"
"Eastern Buffer","EM3","2020-11-07","1","Bottom Water","0.7","0.01","2.9","98","6.8","1","3","0.092","0.011","0.012","7.8","0.6","32.9","3.5","0.83","1.4","23.8","0.11","0.66","0.76","0.03","3.4","<0.001","0.6"
"Eastern Buffer","ET1","2020-01-18","1","Surface Water","0.4","0.099","1","87","6.6","370","790","0.075","0.01","0.012","8.2","2.1","31.9","1.7","0.68","5.2","19.5","0.18","0.38","0.47","0.04","3.3","0.005","1"
"Eastern Buffer","ET1","2020-01-18","1","Middle Water","0.4","0.1","1.1","86","6.6","220","470","0.073","0.011","0.01","8.2","2.9","32","1.7","0.73","5.4","19.5","0.18","0.5","0.58","0.04","2.7","0.005","1"
"Eastern Buffer","ET1","2020-01-18","1","Bottom Water","0.5","0.091","1","83","6.3","120","280","0.014","0.012","0.005","8.2","2.9","32","1.7","0.52","5","19.5","0.12","0.44","0.47","0.05","2.8","0.004","0.9"
"Eastern Buffer","ET1","2020-05-14","1","Surface Water","1.5","0.056","9","88","6","730","1400","0.039","0.004","0.003","8","4","32.2","3","0.05","12","25.2","0.1","0.68","0.72","0.03","1.4","0.002","2.4"
"Eastern Buffer","ET1","2020-05-14","1","Middle Water","1.2","0.051","8.1","93","6.4","900","1700","0.042","0.004","0.005","8","2.6","32.3","3","0.05","12","25.1","0.1","0.42","0.47","0.03","1.8","0.002","2.3"
"Eastern Buffer","ET1","2020-05-14","1","Bottom Water","1.3","0.053","7.7","92","6.3","710","1100","0.048","0.005","0.005","7.9","2.8","32.4","3","0.1","10","24.9","0.11","0.44","0.49","0.03","2.3","0.002","2.3"
"Eastern Buffer","ET1","2020-07-11","1","Surface Water","1.9","0.066","12","102","6.9","12","70","0.12","0.027","0.003","8.1","2","30.3","2.3","0.9","16","26.1","0.21","0.35","0.5","0.12","2.7","0.004","4.8"
"Eastern Buffer","ET1","2020-07-11","1","Middle Water","1.7","0.068","12","90","6.3","180","550","0.11","0.027","0.003","8","3.1","31.1","2.3","0.89","12","24.9","0.21","0.3","0.44","0.04","1.6","0.003","3.1"
"Eastern Buffer","ET1","2020-07-11","1","Bottom Water","1.7","0.071","13","92","6.4","100","300","0.11","0.028","0.003","8","2.6","32.1","2.3","0.91","13","23.9","0.21","0.49","0.63","0.04","2.1","0.003","3.8"
"Eastern Buffer","ET1","2020-10-10","1","Surface Water","1.3","0.032","9","80","5.3","9","90","0.021","0.003","0.005","8.2","1.8","32.1","2.3","0.42","17","28","0.06","0.3","0.32","0.06","4.1","0.002","3.9"
"Eastern Buffer","ET1","2020-10-10","1","Middle Water","1.1","0.022","10","103","6.8","9","110","0.005","0.004","0.005","8.1","2.9","32.3","2.3","0.33","21","28","0.03","0.29","0.3","0.05","3.4","0.002","5.7"
"Eastern Buffer","ET1","2020-10-10","1","Bottom Water","0.9","0.03","5.2","100","6.5","16","60","0.016","0.005","0.006","8.1","2.1","32.6","2.3","0.47","19","28.2","0.05","0.29","0.31","0.05","3.8","0.002","4.4"
"Eastern Buffer","ET1","2020-11-07","1","Surface Water","1.1","0.019","7.4","80","5.6","<1","19","0.041","0.013","0.005","7.9","2.3","32.8","3","0.88","2.9","24.5","0.07","0.7","0.75","0.03","3.8","<0.001","1.1"
"Eastern Buffer","ET1","2020-11-07","1","Middle Water","1","0.026","5.8","95","6.6","7","60","0.039","0.013","0.003","7.9","2.6","32.8","3","0.81","2.3","24.4","0.08","0.77","0.82","0.03","3.3","<0.001","1.1"
"Eastern Buffer","ET1","2020-11-07","1","Bottom Water","0.9","0.023","6.5","99","6.9","57","71","0.044","0.012","0.003","7.9","2.5","32.9","3","0.82","2.3","24.3","0.08","0.69","0.75","0.03","3.6","<0.001","0.9"
"Eastern Buffer","ET2","2020-01-18","1","Surface Water","0.5","0.13","0.5","97","7.3","1000","2100","0.02","0.027","0.011","8.2","1.4","31.9","3","0.67","1.7","19.6","0.18","0.55","0.6","0.05","1.3","0.006","<0.5"
"Eastern Buffer","ET2","2020-01-18","1","Middle Water","0.5","0.12","0.4","78","5.9","1000","1500","0.082","0.011","0.013","8.2","2","31.9","3","0.67","2","19.6","0.21","0.38","0.47","0.04","0.8","0.005","0.7"
"Eastern Buffer","ET2","2020-01-18","1","Bottom Water","0.4","0.1","1.2","87","6.6","220","360","0.016","0.009","0.005","8.2","1.5","32.3","3","0.49","2.8","19.7","0.13","0.48","0.51","0.03","1.1","0.005","0.8"
"Eastern Buffer","ET2","2020-05-14","1","Surface Water","0.7","0.16","1.6","92","6.3","7600","14000","0.12","0.015","0.01","7.7","1.5","32.2","3.4","0.68","8.6","24.5","0.3","0.66","0.8","0.05","3.4","0.004","1.4"
"Eastern Buffer","ET2","2020-05-14","1","Middle Water","0.6","0.14","1.5","60","4.1","6900","22000","0.11","0.013","0.025","7.9","0.6","32.5","3.4","0.68","7.6","24.4","0.26","0.42","0.54","0.05","2.7","0.004","1.4"
"Eastern Buffer","ET2","2020-05-14","1","Bottom Water","0.5","0.14","0.8","63","4.4","3100","6300","0.1","0.012","0.007","7.9","1.2","33.6","3.4","0.62","8.7","23.5","0.25","0.43","0.54","0.05","3","0.004","1.5"
"Eastern Buffer","ET2","2020-07-11","1","Surface Water","1.5","0.12","6","77","5.3","1900","6100","0.19","0.037","0.006","8.1","2.3","29.2","2.4","1.4","10","25.9","0.35","0.21","0.44","0.05","1.7","0.007","2.9"
"Eastern Buffer","ET2","2020-07-11","1","Middle Water","1.1","0.11","7.2","76","5.3","2600","4800","0.18","0.036","0.002","8.2","2.4","30","2.4","1.4","8.6","25.2","0.33","0.25","0.47","0.07","2.1","0.007","2.6"
"Eastern Buffer","ET2","2020-07-11","1","Bottom Water","0.9","0.1","3.9","49","3.5","1300","2600","0.14","0.033","0.013","8.1","1.7","33.8","2.4","1.5","12","22.3","0.27","0.25","0.42","0.06","2.4","0.005","3.1"
"Eastern Buffer","ET2","2020-10-10","1","Surface Water","0.6","0.098","0.6","97","6.3","12000","160000","0.045","0.009","0.017","7.9","1.5","32.5","3","0.91","8.4","28.1","0.15","0.35","0.4","0.07","4.5","0.004","2.3"
"Eastern Buffer","ET2","2020-10-10","1","Middle Water","0.4","0.082","0.8","75","4.9","2200","38000","0.033","0.007","0.012","7.9","0.5","32.7","3","0.74","14","28.1","0.12","0.27","0.31","0.06","3.4","0.004","3"
"Eastern Buffer","ET2","2020-10-10","1","Bottom Water","0.5","0.079","0.6","81","5.3","2000","18000","0.029","0.01","0.012","8","0.8","32.7","3","0.78","15","28.1","0.12","0.4","0.44","0.06","3.4","0.004","3.2"
"Eastern Buffer","ET2","2020-11-07","1","Surface Water","0.8","0.078","3","88","6.1","2500","5000","0.11","0.022","0.023","7.7","1.5","32.5","4","1","1.8","24.3","0.21","0.49","0.62","0.07","3","0.002","1"
"Eastern Buffer","ET2","2020-11-07","1","Middle Water","0.8","0.07","2.3","82","5.7","2900","7300","0.12","0.023","0.021","7.7","1.4","32.9","4","0.98","1.2","24.2","0.21","0.58","0.72","0.05","2.8","0.002","0.7"
"Eastern Buffer","ET2","2020-11-07","1","Bottom Water","0.7","0.054","2.2","89","6.2","1900","2600","0.076","0.023","0.006","7.7","1.3","33","4","0.9","1.1","24.2","0.15","0.89","0.99","0.04","2.9","0.001","0.7"
"Junk Bay","JM3","2020-01-06","1","Surface Water","0.2","0.044","1","85","6.4","4","15","0.12","0.011","0.017","8.1","0.8","32.4","2.4","0.87","3.4","19.7","0.18","0.52","0.65","0.06","2","0.002","0.8"
"Junk Bay","JM3","2020-01-06","1","Middle Water","0.4","0.047","1","89","6.7","10","70","0.11","0.011","0.017","8.2","0.6","32.4","2.4","0.92","4.4","19.6","0.17","0.45","0.57","0.04","2","0.002","0.9"
"Junk Bay","JM3","2020-01-06","1","Bottom Water","0.3","0.04","1.2","91","6.9","7","27","0.11","0.01","0.015","8.2","0.5","32.4","2.4","0.91","4.5","19.6","0.16","0.44","0.56","0.06","2.9","0.002","0.7"
"Junk Bay","JM3","2020-03-12","1","Surface Water","0.7","0.08","3.3","80","6","390","510","0.039","0.008","0.014","8.3","1.4","32.9","2.4","0.64","3","19.4","0.13","0.29","0.34","0.04","1.5","0.004","0.9"
"Junk Bay","JM3","2020-03-12","1","Middle Water","0.7","0.075","2.3","90","6.9","280","450","0.041","0.007","0.015","8.3","1.3","32.9","2.4","0.69","2.8","19.4","0.12","0.23","0.28","0.04","1.7","0.004","0.8"
"Junk Bay","JM3","2020-03-12","1","Bottom Water","0.6","0.062","1.8","90","6.8","220","280","0.034","0.007","0.014","8.3","1.3","32.9","2.4","0.64","3.2","19.3","0.1","0.3","0.34","0.04","1.7","0.003","0.9"
"Junk Bay","JM3","2020-05-14","1","Surface Water","1.8","0.03","7.4","86","5.9","2","5","0.025","0.003","0.005","8","2.8","32.1","3","0.06","10","25.4","0.06","0.23","0.26","<0.02","0.8","0.001","2.7"
"Junk Bay","JM3","2020-05-14","1","Middle Water","1.8","0.017","9.8","101","6.9","4","18","0.023","0.002","0.005","8","4.8","32.2","3","<0.05","10","25.3","0.04","0.26","0.29","<0.02","1.9","<0.001","2.8"
"Junk Bay","JM3","2020-05-14","1","Bottom Water","1.7","0.019","9.7","109","7.5","6","22","0.024","0.003","0.004","8","3.5","32.3","3","<0.05","11","25.1","0.05","0.12","0.15","<0.02","2.5","<0.001","2.7"
"Junk Bay","JM3","2020-06-12","1","Surface Water","1.6","0.11","5.7","93","6.2","7","120","0.19","0.053","0.006","7.9","2.9","29.8","2","1.7","1.8","27.5","0.35","0.59","0.83","0.03","3.2","0.005","1.3"
"Junk Bay","JM3","2020-06-12","1","Middle Water","1.6","0.052","3.8","94","6.5","42","90","0.13","0.054","0.01","7.9","1.9","32","2","1.4","2.2","25","0.24","0.36","0.54","0.02","2.4","0.002","1"
"Junk Bay","JM3","2020-06-12","1","Bottom Water","0.9","0.023","2.7","79","5.5","37","110","0.085","0.047","0.012","7.9","1.3","33.8","2","1.2","3.1","23.6","0.16","0.56","0.69","0.03","2.9","<0.001","0.8"
"Junk Bay","JM3","2020-07-11","1","Surface Water","2.5","0.086","19","98","6.7","12","76","0.058","0.02","0.005","8.2","4.8","30.6","2.6","0.37","17","25.9","0.16","0.36","0.44","0.06","2.2","0.006","4"
"Junk Bay","JM3","2020-07-11","1","Middle Water","1.5","0.077","14","102","7.2","12","61","0.066","0.024","0.006","8","3.6","33","2.6","0.55","11","23.4","0.17","1.2","1.29","0.06","2.8","0.003","2.6"
"Junk Bay","JM3","2020-07-11","1","Bottom Water","1.5","0.057","9.1","107","7.6","4","45","0.055","0.022","0.009","8","2.7","34.6","2.6","0.68","16","22.1","0.13","0.81","0.89","0.07","5.6","0.002","3.4"
"Junk Bay","JM3","2020-09-12","1","Surface Water","1.1","0.071","2.8","104","6.8","1","42","0.085","0.016","0.015","7.7","0.7","30.9","2.5","1.1","2.4","28.7","0.17","0.32","0.42","<0.02","1.8","0.002","1"
"Junk Bay","JM3","2020-09-12","1","Middle Water","0.9","0.1","2.1","77","5.1","25","81","0.076","0.021","0.014","8.1","<0.2","31.7","2.5","1","2.4","27.8","0.2","0.67","0.77","0.03","2.2","0.006","0.9"
"Junk Bay","JM3","2020-09-12","1","Bottom Water","0.9","0.1","1.4","74","4.9","19","58","0.065","0.021","0.02","7","<0.2","32.5","2.5","1.2","4","26.8","0.19","0.4","0.49","0.04","6.2","<0.001","1"
"Junk Bay","JM3","2020-10-10","1","Surface Water","0.5","0.02","1.3","90","5.9","17","120","0.014","0.004","0.007","8","1.2","32.7","2","0.62","21","27.9","0.04","0.08","0.1","0.09","4.4","0.001","5.2"
"Junk Bay","JM3","2020-10-10","1","Middle Water","0.5","0.02","1.6","77","5.1","30","240","0.004","0.002","0.005","8","1.2","32.7","2","0.61","13","27.9","0.03","0.13","0.14","0.11","4.5","0.001","2.5"
"Junk Bay","JM3","2020-10-10","1","Bottom Water","0.4","0.025","1.4","90","5.9","19","270","0.014","0.004","0.007","8","1.4","32.7","2","0.6","12","27.9","0.04","0.09","0.11","0.07","4.3","0.001","2"
"Junk Bay","JM3","2020-11-07","1","Surface Water","0.9","0.024","6.1","80","5.6","9","16","0.088","0.018","0.013","7.8","1.1","33","2.9","0.65","2.4","24.2","0.13","0.48","0.59","0.05","3.4","<0.001","0.9"
"Junk Bay","JM3","2020-11-07","1","Middle Water","0.8","0.025","6.1","87","6","18","39","0.091","0.019","0.013","7.8","1.3","33","2.9","0.71","3.7","24.1","0.14","0.53","0.64","0.05","3.3","<0.001","1.4"
"Junk Bay","JM3","2020-11-07","1","Bottom Water","0.7","0.024","5.4","97","6.8","20","36","0.094","0.018","0.014","7.8","1.1","32.9","2.9","0.74","2.9","24","0.14","0.23","0.34","0.05","4.1","<0.001","0.8"
"Junk Bay","JM4","2020-01-06","1","Surface Water","0.6","0.042","1.2","87","6.6","6","8","0.11","0.011","0.017","8.2","0.6","32.4","3.5","0.88","2","19.7","0.16","0.26","0.38","0.04","0.9","0.002","0.6"
"Junk Bay","JM4","2020-01-06","1","Middle Water","0.8","0.045","1.5","94","7.1","2","3","0.11","0.012","0.016","8.2","0.7","32.4","3.5","0.88","2.8","19.6","0.17","0.31","0.43","0.05","0.9","0.002","0.8"
